,full_text,Label
1593,"Banyak juga teman-teman saya yang terpapar radikalis. Ketika saya bicara soal adanya bagian dari bangsa ini yang teriak ganti sistem dan ingin dirikan khilafah, mereka marah. Yang luar biasa, mereka ini sebagian... https://www.facebook.com/bambangalfateta/posts/10217197388066725 …",1
1594,Mw di ganyang inee RT @yynyayan: Apa salaah guaa gelee ? :p RT GladysApriliana: Wehhh ko ksh bgtx CINA!!  (•͡˘˛˘ •͡')  RT yynyayan: Dibaw,1
1595,"Kan mlm jumat mal, hahaRT @dimarkartika: knp sasal? RT @Rifi_Tsar: Ayo ayo yg sudah menikah siap2 bunuh org kafir..",1
1596,"Dimainin Sendiri Aja Enak Banget Mas Memek Sama Teteknya... Apa Lagi Kalau Mamas Yg Mainin Memek Adek Pake Lidah Terus Remas"" Tetek Adek!",1
1597,@CherryHotGal tante saya nyari kepuasan nih lu semalem brp ?KONTOL gw udah ngaceng nih liat foto tante lu sepong dong gila enak bgt kyknya,3
1598,Foto Model Bugil lagi sange #memek #ngentot #seks #kontol #abg #pentil #toket #blowjob #horny #bokep #bokepindo #ngewe #sepong #bispak #bisyar #lonte #videobokep #videobokepindonesia #vcs #bugilpic.twitter.com/1VFHXem7T6,3
1599,"Wong rw4 ikuloh cak.R** ""@Debycorinaaa: Sg endi wonge om kene ngomongo aku""@FvckReegadio: Deb bunuh orang kafir yuk :o RT @Debycorinaaa:",1
1600,"Cerita Dewasa 18+: NONOK SI INES SEORANG PRESENTER TV SWASTA ACARA DENGAN JEMBUT LEBAT NYA
Link : http://goo.gl/uFKTcG 
#dijaminPuass #nomodus #CeritaSeks15 #Ceritangentot #ceritamalam #ceritadewasa #SANGE_AAAAAAAAAAH #Sangean #doauntukmakassar410 #BOKEP_ASIA #BokepFullpic.twitter.com/oixP5HyGDz",3
1601,Beh haha RT @helmyfauzy: Ini @amhyrock cina terbakar  RT @zuljumadi Katanya ada demo utk ganyang cina hari ini yaa??katanya sih krn org cina,1
1602,"@indahsexy__ lalu dari anus naik lagi ke bagian paling atas memek indah, perlahan aja yachhh say., anggap kontol mas lagi gesek2 memek indah",3
1603,"Rezim SBY mereka teriak kenceng ganyang Amerika, antek Yahudi atau kalimat konspirasi Israel, kini saat @jokowi suara itu berbalik, teriakan cina, PKI, aseng dll kini menggema, sesungguhnya bani kampret ini membela siapa? https://twitter.com/sangtiand/status/1020907535140712448 …",3
1604,"@SweethellaSexy Panjang 29cm, berurat, tegang, dan penuh dng peju!..Malam ini kontol aku buat kamu, dear.. #sange #memek #ngentot #horni",3
1605,"Tikus sama tukang bom sama - sama mafia, cuman bedanya si tukang bom orientasinya bunuh orang kafir, si tikus orientasinya cuman buat makan!",1
1606,"@BasherRL heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 38",3
1607,"@ceellaa ngpain k cina?g k US lg ad tiko antre nyelak. G ngoce2 kan,malah dY lbh nyolot! Dy blg cina lawan pribumi qlo d jkt g ganyang",1
1608,Kalau orang Islam minoritas yang tinggal di negara kafir gimana mas? Apa mereka harus berjuang mendirikan khilafah atau pindah kewarganegaraan saja baiknya mas?,1
1609,"Emak: udin, tante km kan dah ngsh susu bwt km. Hayo blg apa?| tan..| tante: Ya, syg?| udin blh nambah gg?? *remas dada*| ⊙.⊙ @WOWKonyol",3
1610,"yee tar gk muat lagi di mulut lo, kontol gua gede  RT @memetetek: @bangoozan mau phonesex gak? dm lah nope kamu ya biar gue sepong kontol lo",3
1611,Kl lama2 dsni bdan eyke bs item ky org papua neh. .Bru 1 mggu aj udh memasuki tahap gosong. .Haha,1
1612,Allluhwakbar kafir haram gantung.bunuh .yuk jihad.(bom bunuh diri jd budax sex&jd teroris.)yuk perang spt di timteng..ajaran setan ko teriak Allauhwakbar..Maaf Alqurannya yg salah apa pengikutnya y.,1
1613,Jembut la'an di cukur mas... RT @bryudo: Kalo udah lebat ya dicukur...RT @bagus_rawon: Jalanan Diponegoro basah oleh hujan yg sgt lebat..,1
1614,Tdk mentong..qq salah!ganyang cina pokoknya! RT @qq_primasari: Sandra yg salah..RT @ijhapez: Io cr mko yg salah sblm sy berubah,1
1615,"Haha tai, mau ga nih RT @adityaputera: Iya 150 aja gapapa,tapi lu sepong kontol om yopi ya RT @fadhlihk: Ah mahal ben ... http://tmi.me/e11m",1
1616,"RT @damar_le: ""AYO AYO BUNUH KAFIR"" ucap para ""PRAJURIT TUHAN"" terhadap pengikut aliran ""SESAT"" ahmadiyah yang sudah sekarat",1
1617,RT @Jhonkosmik: Ada apa dengan mayoritas etnis China di DKI?\nMengapa begitu solid mendukung penista agama Islam?\n\nDendam?\nTidak nasionalis?,1
1618,@MSFC_official setan elu dasar orang kafir gw sunat elu titit. nanti kalau gw jadi president gw mahu usir elu dari Indonesia.,1
1619,Amit-amit daahRT @susi_kurnia: Sama kamu yuk mi mau ? *kaburmuntah2*RT @hiL_mia: Bunuh 70 org kafir (cont) http://tl.gd/k5eiun ,1
1620,Tante/abg Yg mw maen sama gw invit 7413AF4F JAKTIM #tantegirang #Bispak #sange #memek #kontol #ngentot #toket #janda #ngewe #jablay #anal,3
1621,"Kecik x kuceng punyak,mau km aja.biskuitnya cuma ada dikede wak markona @nadyaemeralda: Oalah klo susu remas aja susu kucing tetangga",3
1622,"Cina tu bikin perusak bangsa. ,hrs d enyah ken dri muka bumi ini @Aliwardh: Ganyang china PKI ngehek @ypaonganan @EVALockheart @MustofaNahra",1
1623,bentar doang sepong kontol gue rine sayaaaaaaaang ah bentar doang RT @rinesexxx: Apa sih kamu! Udah sana-san… (cont) http://deck.ly/~IZvbL ,3
1624,"RT @Syerafiane: ANJING BANGKE LO MONYET TAIK KADAL BABI BADAK-PAPUA TOT BGT LO! gausah sok ngurusin urusan org deh, kyk lo gapernah ngegossi",1
1625,"DOSA BESAR LOE BRO JIKA BOM LOE KAITKAN DENGAN ISLAM,,,LOE TAU GAK TERORRIS SEBENARNYA ITU ORANG2 KAFIR,,,MEREKA BERTOPENG ISLAM SUPAYA NAMA ISLAM BURUK,,ITULAH MISI SEBENANTA ORANG KAFIR,,DARI ZAMAN NABI SAMAPI SEKARNG MEREKA BENCI ISLAM.. https://twitter.com/SuHok_Gie/status/1025057196348923904 …",1
1626,"Heyyy kakak ade tante
Yang sange, pengen cs, real sexs (Bekasi) 
Yukk langsung 
wa : 081380490396
Line : Heyywanita
Privasi dijamin aman 100%
No GAY!!! Girls Only

#memek #sange #bokep #toket #memekbasah #memekmulus #ngentot #sexs #ngewe #ngentotcewekpic.twitter.com/eQTd6rfrG3",3
1627,"Sgt d seslkan ktka banyak diantara para pendukung Prabowo ini dengan seenaknya mengatakan, Ganyang Cina, Ganyang Kristen, Ganyang kafir dsb. Prtanyaannya apkh P'Prabowo, Adik& kluarganya yg mrupkn warga kturunan Cina dan beragama Kristen atw kafir perlu diganyang jg ?",1
1628,"Tunjukkn kl kt msh berislam dn brnurani... hentakkan kaki usir sgr pnjajah dr negri, Aceh serambi mekah tk pantas di injak oleh kafir yahudi",1
1629,aw..aw..aw..trus..trus..honey..smp page..RT @tengal11: @Nithasweetyx3 siap beb kontol ku masuk memek km yg basahhhhh... http://1dkb1.mnt.bz ,3
1630,"@BasherRL heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 38",1
1631,"Bani waras : ngolah sawah, diari, dipupuk, tanemin padi, jagain tanrman biar gak direcokin tikus, gak lupa juga didoain biar slamet bisa panen.
Bani onta : menjarah merampok taneman dengan alesan ""ini semu milik tuhan"", harus dikembalikan lagi pada tuhan.
#khilafah",2
1632,"Ayo dong yang katanya hobi berjihad, drpd ngerusak negara dng bom2 bunuh diri, gih berjihad k palestina. Itu br jihad asli. #savepalestina",2
1633,"Ok kalo gitu analognya, kafir kt usir dr indonesia, ini negara didirikan dr kerajaan2 islam nusantara, atau org barat ga boleh minum kopi karena minuman kaum sufi arab.",1
1634,Anjir baru kali ini lihat orang bego mau debat pilkada. Kerjanya nyerang karakter. Shame on you mpok silvy and agus. #DebatFinalPilkadaJKT,1
1635,Hujan!....berantem yuuk....KONTOL vs MEMEK....kontol sodok² memek dan memek gigit² kontol....aahh aah aah CROOT CROOT CROOOT...belepotan deh,3
1636,"DuniaSex19: Cerita Dewasa - Nikmatnya Tubuh Keponakanku Yang B... http://duniasex19.blogspot.com/2018/08/cerita-dewasa-nikmatnya-tubuh-keponakanku-yang-baru-menikah.html?spref=tw …
#MEMEKBASAH #memekbecek #MemekSempit #memekjanda #bokepindo #bokepjav #bokepjepang #bokepbarat #mesumabg #ngentotmemek #ngentotjanda #ngentotabg #ngentotmahasiswi #CeritaHot #ceritangesekspic.twitter.com/GRGNev76Mh",3
1637,Jenius kamu *remas tetek* “@vemmanov: Coba buka lapangan futsal yg kulit bolanya bs dipasang foto orang. InsyaAllah cocok utk karyawan.,3
1638,tai frontal bnyk itu RT @rezkoy: Masukin kontol ke dalam memek #frontaldikitlaah RT @nadhrectcah: caranya gmana? haha RT @Rudiit: ML itu apa,3
1639,"Tante Muda Cantik Pamer Jembut Lebat: Foto Tante Muda Cantik Pamer Jembut Lebat, foto sex, foto panas, foto ng... http://bit.ly/1Rj4ZTU ",3
1640,"gagal paham yg fatal &  membahayakan
Ajak tegakkan minhaj Nabi tp blg Nabi gagal?!?
Jk Nabi gagal berarti Allah yg mengutus jg gagal!?
Keracunan delusi khilafah, belajar di Mesir tp bertentangan dg ulama yg jd guru""x!
Mbok ya ngaji sejarah khilafah dl sama Gus @na_dirs Sana!https://twitter.com/wahhabicc_jabar/status/950016689852174336 …",3
1641,"#vulgartweet RT @inaboraap: issss emang lah @tamaralyka @teddycong ini sirik kaleeee, sini aku remas tetek kelen biar gedek kayak aku mau???",3
1642,"retweet lagi aah...

silahkan mengkontekstualisasi ayat.

jelas2 kafir itu tidak suka dgn islam. kalo konteks damai kan sudah perjanjian jadi warga negara. sudah janji ga ribut2. sama2 Indonesia.

adapun ayat Mumtahanah:8, jgn utk Israel. Mereka udah usir sodara kita Palestina. https://twitter.com/tifsembiring/status/1013297839424692224 …",0
1643,"lo bs ngeliat jin nya ga mey ? RT @meimeisya Itu jin, Cmn yg kafir sm yg baru ngehuni drmh gw yg di usir, klo yg islam",1
1644,"@jonru goblok nya jokowi sang Tuhan (bagi umat jokoisme),Demo protes kenaikan harga BBM = digebukin. Demo menuntut Papua merdeka = dibiarkan",1
1645,Hmmm senengnya yg gosong gosong yaa skarang :-P @dewilanasari1: Wooo emgnya tau apa hmm -_- haha mau biar kaya org papua weh,1
1646,kateai cina erok di ganyang RT @Rizkauliya: Ih ku ganyang ki ine RT yanradhinal: kenapai kah ? pi ko panggi… (cont) http://deck.ly/~BAXev ,1
1647,Pasti nunda bayar bon wkwkRT @ABDMLKHDR: Eh nyak ujannya lebat selebat jembut kau ini gak bisa ke o2 aku besok aja gakpapa yaa @haryafri,1
1648,Muslim Rohingya berurusan sama pemerintahan KAFIR. Sedang bom masjid di Mesir masalah aliran. Jd yg mengekspos adlh mrk yg simpati dngn korban dan mengutuk pelaku. Begitu pula sebaliknya.,0
1649,"org bukan yg gak suka islam....karena,aliran islam bukan seperti itu....ente terlalu fanatik bos....

makannya juga suka teriak2 kafir,teriak2 isis saudara...

giliran ada bom dimesir,isis bukan islam...
ente bahlul",2
1650,Teori itu mentok di Papua juga. RT @hansdavidian: Dangkal amat bilang teori evolusi tu nyamain manusia dgn monyet. We are all stardusts.,1
1651,"Gw dapet bbm katanya ada yang mau ganyang cina,bumi hanguskan n usir cina tgl 13-14 nanti...bzzz.. Gak berpendidikan =.= kita WNI jg oy",1
1652,"Dakwah Nabi yg prtama mnegakkan Tauhid""@ummhmyra:Bukan gak mau khilafah tegak. Tapi tau mana yang harus didahulukan. Tauhid atau khilafah?!""",0
1653,"Ayo kita bunuh 40 orang kafir! Cusss ah, ini malam Jumat cc : @moebarox @sarahhafit @putridwiamelia @diditidid",1
1654,"Susu 1, Mau enak minum susu, mau Sexy rawat susu, mau mulus mandi susu, Mau Enak remas susu, Mau iseng Senggol susu @jokefisien",3
1655,"@BasherRL heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 38",1
1656,"@wakadol2012 kata2 ini hanya tuk Org waras, tuk kami sdh gila kekuasaan yg bkn klompok kami smua kafir hrs d usir dr RI/hkum mati",1
1657,"bukaa beha ahh ;)) ""@robiidam: aq mau..sini aq remas remas..aaahhh RT @FuckYeahColline: adaa yg mau bantuu perez tetek akk biar susunyaa nge",3
1658,"Pd g pengen meras dan remas po? :p RT @yantscoco: Tak kiro di belahane,hhahahaha RT @kentthis: Melintas di belahan kota susu . Cc @kokoebp",1
1659,"Kalo langsung minum susu tanpa makan karbo dulu sebelumnya, duh perih kaya diremas-remas gitu lambungnya bisa berhari-hari sakitnya. Kapok.",3
1660,"@TLautner92_ /mainin jari di v line, sepong kenceng kontol lo/ amhh mhhp /jilat palkonnya sampe merah, tusuk pake ujung lidah/ nyymh mhh",3
1661,"Mahasiswi Ngentot Keenakan https://www.be88.org/video-xxx-video-mahasiswi-ngentot-keenakan.v38598957 …
#tantegirang #tante #tantehot #tantebispak #cewekbugil #ceweknakal #ngentot #ngentotcewek #member #video #bokep #bokepvideo #videobokep #vcs #cs #ps #bokepbarat #toketgede #bokepindo #openvcs #memekbasah #memektembem #memekbecek",3
1662,"@BasherRL heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 38",1
1663,"Mimpi apa tuuuu ː̗̀(☉_☉)ː̖́ @astrisukakontol: Huh,pagi2 memek basah,gara2 smlm mimpi kali ya... Ada yg mau bersihin gak ya? :(",3
1664,"Ali Imron""mislkan saya ceramah org2 kafir ayo kita bunuh,saya enak saja,yg dengarkan pun senang Krn ga ada hukum ayo kita ikuti ceramah itu""",2
1665,"@BasherRL heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 38",1
1666,"Lah bener gak CINA mah di indonesia gak ade tuch sejarah nye didukung , kalo di ganyang mah bener kayak 1960 ato 1998 , minoritas kok ngimpi",1
1667,"key menyodok kontolnya makin dalem ke mulut sulli, smentara minho memaksa kontolnya masuk ke memek sulli yg masih sempit asshh suasana panas",3
1668,Tros ko gilaRT @congsay: aku:ku remas tetekmu ya van:remas aja aku:ah kau punya tetek? seriuslah van:iya br operasiRT @v http://mtw.tl/ljeb1,3
1669,"ONE WORD........EWRT @memetetek: ngentot yuk,sini gue sepong ya kontol lo... ah!! hmm...sssshhh...owhhhshit!!! enak bgd yang @bondanGMA",3
1670,"Dicopy aja  @hansdavidian Lo ada ngomong dgn narasi sekuat McCain waktu rekan2 segerbong lo teriak2 ""bunuh kafir"", ""ganyang Cina"" dsb?",1
1671,"Tangkap ni org pak @tifsembiring ""@ngeTweetAja: PAPUA jg RT @BRlEL: Kalimantan merdeka saja, pisah dari NKRI. Biar bisa mandiri memanfaat..",1
1672,kontol aja ah ric wkwk anjir RT @ericjolly Dena udh ahh jangan ngomongin peju ( kita ngomongin memek aja whahahaha ) RT @thenanyajoey:,3
1673,"""tim ahok yg otak wc otak tumpul justru anies itu sdh komit sekali dgn pancasila ,ahok kafir sgt tdk bs berpancasila""",1
1674," BAHAN COLI 
#sexy #bispak #birahi #toket
#puting #jilmek #seks #kontol
#sepong #amoy #bisyar #lonte
#jablay #crot #igo #amoysange
#panlok #sange #ngewe #memek
#tante #ngentot #sex #janda #seks
#SANGE_AAAAAAAAAAHpic.twitter.com/wjAki8LnFm",3
1675,"DEMORALISASI ""tangan para lelaki itu meremas-remas susu saya, dan akhirnya mereka puas dgn apa yg mereka dapatkan"" ujar Bu Sapi Perah",3
1676,"Ehemmhh ahh sshh yeahh ekkmhh ahhRT @AnggaSange2: @Mawar_chengill hhstt,,ku eluk dr belakg sambil remas susu mu,,hhhss,,,hhoohh,,,hshst,,,hh",3
1677,"Jgn kan nyamar nama user akun, nyamar jd tukang bom pun mreka rela yg penting dpt sepeda, jgn lupa dg kajadian ini biar kita tau jika ada kejadian bom jgn langsung percaya jika pelakunya muslim 

Nih kafir pelaku bom panci wkt itu, yg memakai hijab tp dlm nya pke kalung salib  pic.twitter.com/CPaF2rI7s4",2
1678,"RT @WJB__: ""@Mossad35: Syiah Sampang diusir dan dibilang kafir, trus kpn nih Iran yg negara Syiah kita usir dan kita bilang kafir? :p""",2
1679,@firfira88 eehmm..iya hun...aq msih remas tetek km... masih aq jilatin paha dalam sekitar memek km... sayaang... aq pengen km basah say...,3
1680,"Q kentot langsung kakak, remas tetek jilat memekRT @TetekSalsha: Pagi semua .. serbu dong , tau gak? aku lg pake tanktop , rok pendek diatas",3
1681,"""Ayo umat Islam yg pinter, jgn percaya klo aksi 112 tdk ada hubungannya dgn pilkada, pihak AHY yg bayar anies yg untung \ud83d\ude01""",2
1682,"""ini semua berawal dari AHOK JAMBAN yg dibela aparat, para kristen serta china kafir yang lain semakin berani menghi https://t.co/qUutkrlsP3""",1
1683,"Goblok. Kau sebut salah orang. @hansjedi671 jelaskan ke dia aku di Jawa atau Papua. 



Aku malu bhasa dgn kambing peot",1
1684,"Susu sebesar ini enaknya di remas: dasar pada ngaco semua masak susunya mau diremas kayak sapai saja, mau dikeluar... http://bit.ly/9KukB5",3
1685,"Yg pengen chat sex atau vc invite DDF7FCA5 / dm nanti tukran no wa yg serius tante, stw,janda #tante #ngentot #STW #tantegirangbogor #tantekesepian #gigolo",3
1686,"bnda susu nya bnda aq remas., trus aq hisap puting nya., trz aq bwa kontol aq bnda kempit pke susunya bunda",3
1687,"Ih Kecil aja pamer.. RT @licker_xxx ""@tokettku_36C: 150rb for jilat2 toket,jilmek. N sepong kontol.. Yg minat RT"" k...  ..blum sunat saya",3
1688,Kalopun ada handbody yg harganya mahal saya akan BELI!!! Huahhh kulitku benar benar GOSONG!!! Hitaam sehitam hitamnya 11 12 dgn org papua,1
1689,"Koq FITNAH/KABO/HOAX Laiskodat diulang-ulang terus?

-

faktanya, pengusung khilafah slalu triak2 kafir, bunuh, bakar.. yang katanya ulama malah menjelek2an agama lain yang telah hdup rukun d Indonesia",1
1690,"KAFIR lo bom haha,dota ga lo?bangke lo bom gue telfonin ga diangkat2 parah dah -,- RT @RadithBontazar puasa tahun ini ga asik",1
1691,"Takkala' bunuh maaa! RT""@adhedonk: .hha.nassami cipit.cina d ganyang nah RT @ghianza @bondanic Borongi maaa! RT""@adhedonk: @bondanic """,1
1692,gila lu amis gila RT @moniquejunn: @levinadiputri ahah iy susah le kaya minum susu langsung remas dari sapi wuakakak pasti segerrrrrr,1
1693,Dalam waktu dekat akan ada yang baru di youtube kita setelah kemaren #RemasSUSU dan #SetromDay sebentar lagi kita akan merilis #BUSET,1
1694,"Neng pita mau ?? Tapi omnya hideung gosong kaya orang papua ! Hhaaaa RT @vitaprilly: Aseeeekk , bagi2 doooong no nyaaaa ..RT @as3mellitta",1
1695,"Yeah RT @kikishuda: Jngn kau senang dpt cewe yg pinter nyepong , karena kemungkinan min 2 kontol yg udh di sepong nya.",3
1696,"Whahahaha,susu cecak bagus diperas ! RT @muhviqram: Astaga susu sapi syg :D bukan ji susu anu x_x RT""@FentyyPratiwieh: Mau bde d bantu remas",3
1697,@andri_rad gmn di bali ndri? Udh makan mushroom berapa kilo sama udah dapet bule jepang jembut lebat belum? Ngahahah. Happy holiday dude :),3
1698,Pisah aja dr NKRI pasti lebih makmur!! RT @trianawinni: Papua itu 8x lebih kaya dibandingkan Indonesia. Kalau Anda jd rakyat Papua..,1
1699,"DuniaSex19: Cerita Dewasa - KuPerawani Pacar Temanku http://duniasex19.blogspot.com/2018/08/cerita-dewasa-kuperawani-pacar-temanku.html?spref=tw …
#MEMEKBASAH #memekbecek #MemekSempit #memekjanda #bokepindo #bokepjav #bokepjepang #bokepbarat #mesumabg #ngentotmemek #ngentotjanda #ngentotabg #ngentotmahasiswi #CeritaHot #ceritangeseks #ceritatantepic.twitter.com/VT8zXr3iJH",3
1700,Kalo ayang boge suka yg becek2 ga?? RT @Vikancut Astagaa RT @NorthonJuliand: genk klo lu gw kasih memek basah mau ga,3
1701,"@BasherRL heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 38",1
1702,@xVan25 uhh sayang memek aku udh becek nih jilat dong memeknyaa:*:* kontol kamu nikmat syg emut biji kontolnya kocok batang kontolnya,3
1703,Cina lebih byk drpd mks nah!matiko itu! RT @nie_Paturusi: Hhaha..apa!!mau sy ganyang :p RT @felixmks: Ini anakk (cont) http://tl.gd/bunvbj,1
1704,"@BasherRL heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 38",1
1705,Bangsat bagi yang ngeBom diGaza.bulan ramadhan msih berani bikin masalah.Ayo semua negara Islam kita gabung bunuh orang2 KAFIR itu.,1
1706,"""@Bisniscom haha memaki untuk melawan mah harus, drpd ditindas pemimpin munafik melindungi penista agama, dll. Agama no 1 (islam), taubat rot""",1
1707,@hafidz_ary ayo pit bunuh orang kafir pit dia gak percaya sama allahmu..kamu punya dasar hukum yg kuat kayak isis :),1
1708,"Ajak semua Muslim cari tahu siapa Muhammad sebenarnya, jangan sampai dia enak2 cocok2 penis bangsa ini jadi susah ",1
1709,MEMEK BASAH Julia Peres | Jupe Bugil: MEMEK BASAH CEWEK CANTIK 17 TAHUN FOTO PANAS JULIA PERES ARTIS INDO JULIA ... http://bit.ly/hACSOH,3
1710,"bisa aku remas susu cewek, remas-remas susu kambing dikandang RT @soalFRONTAL: malam ini tak ada yang....terpaksa aku....#soalFRONTAL",3
1711,"Bodo! RT: @bapish zz dasar Papua @eugenievn: Lu tau monyet gak? Ya itu elu haha RT: @bapish hahaha yauda bomat dah, lu ya elu,",1
1712,"Morning.. open yaahh
Line : tiarakhrisma
#openvcs #vcs #videocallsex #videobokep #cs #ps #phonesex #chatsex #sange #bokep #ngewe #bisyar #bispak #bokepindo #memekbasah #toge #ngentot #testivcs #testics #testips #testichatsexpic.twitter.com/sHbwejbk3V",3
